CustomerID,Gender,Age,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C00314,Male,63.0,0,Yes,No,48,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer,73.72,3797.95,No
C00168,Male,45.0,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,70.37,1503.96,Yes
C04696,Male,44.0,0,No,No,29,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,52.4,1567.92,No
C06498,Male,22.0,0,Yes,No,0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,40.05,99.3,No
C01931,Male,45.0,0,Yes,Yes,43,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,64.78,2687.13,Yes
C03589,Male,52.0,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.06,271.62,No
C02716,Female,40.0,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,65.51,1494.05,Yes
C06327,Female,58.0,0,Yes,No,43,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,45.64,2003.71,No
C02792,Male,43.0,0,Yes,No,21,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.75,1273.98,No
C05940,Female,25.0,0,No,No,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,81.94,2614.92,Yes
C04437,Male,31.0,0,No,No,72,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,42.23,3055.76,No
C06572,Female,65.0,0,Yes,Yes,12,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,46.93,713.15,No
C01434,Female,30.0,0,No,No,2,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Mailed check,59.97,136.73,Yes
C04604,Male,18.0,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,74.72,2148.77,No
C02854,Male,28.0,0,No,No,32,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,47.44,1636.87,No
C06863,Male,50.0,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,76.9,974.11,Yes
C01541,Male,30.0,0,No,No,29,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,40.21,1247.75,No
C05575,Male,56.0,0,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,62.23,639.23,Yes
C03191,Male,40.0,0,No,No,58,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,44.26,2360.94,No
C00803,Female,43.0,0,No,No,56,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card,57.68,3291.22,No
C03880,Female,35.0,0,No,No,38,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,84.69,3148.3,No
C03012,Female,52.0,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,18.0,733.58,No
C02859,Male,45.0,0,Yes,No,4,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,48.79,289.95,No
C00790,Female,43.0,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,25.68,667.12,No
C07140,Female,41.0,0,Yes,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.3,775.63,No
C00756,Male,49.0,0,No,No,27,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Credit card,55.93,1735.13,Yes
C03680,Male,32.0,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer,72.99,3613.29,No
C02681,Male,58.0,0,Yes,Yes,72,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Bank transfer,69.42,4903.57,No
C00688,Male,45.0,0,No,No,28,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,47.96,1491.69,No
C01117,Female,46.0,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card,63.95,1634.41,No
C03934,Male,37.0,0,No,No,14,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer,60.68,1012.33,No
C06865,Male,19.0,0,Yes,No,47,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card,55.52,2702.02,No
C03238,Male,32.0,0,No,No,28,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer,59.84,1902.51,No
C04529,Male,19.0,0,No,No,4,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,55.33,298.6,No
C06618,Male,18.0,0,No,No,11,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,39.83,457.2,Yes
C03270,Male,37.0,0,No,No,21,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,69.53,1655.41,Yes
C00692,Female,65.0,0,Yes,No,48,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,68.24,3257.35,No
C06630,Female,63.0,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,73.92,3477.73,No
C00291,Female,50.0,0,Yes,No,0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,41.71,74.33,No
C00234,Female,63.0,0,Yes,No,46,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer,57.91,2809.39,No
C03912,Male,55.0,0,No,Yes,1,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Electronic check,53.93,111.75,Yes
C06246,Male,51.0,0,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,88.17,2186.51,Yes
C03108,Male,33.0,0,No,No,30,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,67.63,2063.22,No
C00457,Male,53.0,0,No,No,13,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,69.19,829.52,No
C02546,Male,49.0,0,Yes,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,58.97,2525.65,Yes
C04929,Male,26.0,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,87.73,753.92,No
C00626,Male,46.0,0,No,No,26,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,58.69,1544.25,No
C06917,Male,30.0,0,No,No,32,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,41.93,1305.66,No
C06486,Male,38.0,0,No,Yes,46,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,80.68,3682.3,No
C04572,Female,46.0,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.78,982.26,No
C02872,Male,21.0,0,No,No,56,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card,49.31,2844.45,No
C02701,Female,37.0,0,No,No,21,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,65.48,1586.92,Yes
C00567,Female,25.0,0,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,45.38,848.16,No
C06099,Male,39.0,0,Yes,Yes,37,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card,55.59,2071.62,No
C03846,Female,18.0,0,No,No,61,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Electronic check,52.3,3349.67,No
C02566,Female,27.0,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer,58.48,4439.62,No
C01102,Female,40.0,0,No,No,45,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,71.03,3290.03,Yes
C01350,Male,43.0,0,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,32.72,541.44,No
C03036,Female,35.0,0,No,No,15,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,68.76,1078.92,No
C05280,Female,51.0,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,33.56,61.89,No
C06905,Male,58.0,0,No,No,22,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,82.15,1635.51,No
C05759,Female,44.0,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,26.57,829.52,No
C06441,Male,36.0,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,72.69,301.41,No
C05426,Male,61.0,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,33.85,1603.8,No
C04772,Female,39.0,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,27.96,818.13,No
C04957,Female,50.0,0,Yes,No,47,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card,45.99,2319.31,No
C01341,Male,28.0,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.07,1844.04,No
C00892,Female,47.0,0,No,No,48,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer,47.57,2241.04,No
C02044,Female,50.0,0,Yes,No,51,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,41.39,1920.84,No
C04078,Male,34.0,0,No,No,28,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.86,2697.54,Yes
C04915,Male,64.0,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,67.77,837.08,Yes
C00460,Male,47.0,0,No,No,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,68.38,2196.52,No
C01477,Male,63.0,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,60.09,3624.42,No
C02081,Male,49.0,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,81.77,2300.69,Yes
C01325,Female,52.0,0,No,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card,71.08,1541.2,No
C02720,Female,53.0,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,93.67,2525.35,No
C04348,Male,36.0,0,No,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,1304.37,No
C03933,Male,70.0,1,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,26.11,381.92,No
C01212,Female,42.0,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,69.55,3668.98,No
C02562,Female,58.0,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,307.47,No
C05956,Male,39.0,0,No,No,24,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,58.38,1491.77,Yes
C01060,Male,33.0,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,70.36,127.65,Yes
C02953,Male,38.0,0,No,No,28,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,50.64,1332.79,No
C04410,Male,39.0,0,Yes,No,43,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,52.72,2063.57,No
C04905,Male,45.0,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.53,1687.03,No
C01936,Female,50.0,0,No,Yes,41,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,65.04,3144.25,Yes
C05273,Male,72.0,1,No,Yes,27,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer,76.35,2329.88,Yes
C02002,Female,58.0,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card,58.89,275.29,Yes
C04992,Male,34.0,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Credit card,70.81,518.9,Yes
C01464,Female,43.0,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.48,929.23,No
C06317,Female,25.0,0,Yes,No,54,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card,78.05,4390.46,No
C06897,Female,18.0,0,No,No,53,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer,61.4,3620.66,No
C04987,Female,41.0,0,No,No,16,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,60.85,984.79,No
C03536,Female,55.0,0,No,Yes,9,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,81.57,821.94,Yes
C05703,Female,18.0,0,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,70.81,3084.65,Yes
C04252,Male,49.0,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,41.98,1516.38,No
C02403,Female,28.0,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,61.31,2266.1,No
C03559,Female,52.0,0,Yes,Yes,47,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,62.98,3016.65,No
C06949,Female,18.0,0,No,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.81,2038.28,Yes
C04538,Female,18.0,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,28.47,578.35,No
C04149,Female,69.0,1,Yes,Yes,0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,45.72,3.96,No
C07032,Female,44.0,0,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,79.34,176.0,Yes
C06253,Female,49.0,0,Yes,Yes,29,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card,48.42,1493.88,Yes
C05782,Female,34.0,0,Yes,No,60,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Credit card,31.51,1872.95,No
C06322,Male,26.0,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,42.59,116.39,No
C05132,Female,36.0,0,No,No,33,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,61.11,2280.77,No
C03151,Male,64.0,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,37.32,774.69,No
C06234,Female,25.0,0,No,No,17,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,67.64,1080.49,Yes
C05678,Female,32.0,0,No,No,14,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer,72.55,1109.56,No
C06496,Female,18.0,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,63.4,168.76,No
C03497,Male,57.0,0,No,No,49,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,50.73,2290.79,Yes
C00093,Female,26.0,0,No,No,46,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.34,2424.77,No
C05458,Male,33.0,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,24.6,758.35,No
C00098,Male,41.0,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,28.13,598.65,No
C01371,Male,54.0,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,79.13,81.43,No
C05157,Female,59.0,0,Yes,No,14,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,86.14,1205.67,No
C04073,Female,58.0,0,No,No,15,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,84.82,1353.35,Yes
C01256,Female,38.0,0,No,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,57.42,129.47,Yes
C01512,Male,32.0,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,81.1,3521.08,No
C03209,Male,55.0,0,No,No,51,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card,51.87,2592.43,No
C06460,Male,32.0,0,No,No,35,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,59.99,2126.27,No
C01606,Male,63.0,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,78.61,4098.03,No
C02014,Female,40.0,0,No,Yes,31,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.69,2273.79,Yes
C04083,Female,53.0,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,225.51,No
C06778,Female,53.0,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,65.38,1885.93,No
C05864,Female,29.0,0,Yes,No,10,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,74.12,944.83,No
C05009,Female,50.0,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,29.01,1205.38,No
C00966,Female,48.0,0,Yes,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card,43.99,488.89,No
C00015,Female,43.0,0,No,No,72,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,72.21,4555.74,No
C06095,Male,43.0,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,36.85,1837.62,No
C02952,Male,41.0,0,Yes,No,43,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,57.03,2527.7,Yes
C06986,Male,48.0,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,48.56,56.71,No
C07227,Male,48.0,0,No,Yes,48,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,43.48,2389.3,No
C01018,Male,57.0,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,27.82,501.2,No
C03748,Female,39.0,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.65,578.27,Yes
C05650,Male,42.0,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,27.16,1227.74,No
C02958,Male,51.0,0,Yes,Yes,16,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,68.17,1134.05,No
C00166,Male,67.0,1,Yes,No,41,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,58.49,2544.88,No
C05364,Male,56.0,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.44,1738.76,No
C00490,Male,30.0,0,No,No,12,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,61.67,879.05,Yes
C06453,Female,64.0,0,No,No,47,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Mailed check,48.44,2362.94,No
C04834,Male,66.0,1,Yes,No,29,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,83.23,2728.36,Yes
C04424,Male,37.0,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,82.66,1652.2,No
C00560,Female,18.0,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.03,818.67,No
C06647,Female,45.0,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer,79.3,1691.66,No
C02147,Female,24.0,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,37.68,1788.41,No
C02128,Female,52.0,0,Yes,Yes,29,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,64.73,1894.01,No
C03550,Male,64.0,0,No,No,26,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,48.77,1362.26,Yes
C06390,Female,37.0,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,76.66,633.63,Yes
C00071,Female,59.0,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,71.11,2939.03,No
C05111,Female,29.0,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,81.45,92.47,Yes
C00901,Female,55.0,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,22.01,202.99,No
C04849,Male,54.0,0,Yes,No,62,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer,63.47,3797.25,No
C02209,Male,18.0,0,Yes,No,60,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer,48.72,3334.12,No
C02423,Male,34.0,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,68.8,119.91,Yes
C05245,Male,54.0,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,22.78,175.41,No
C03636,Female,42.0,0,No,Yes,29,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card,65.12,1893.71,Yes
C04134,Female,68.0,1,Yes,Yes,52,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer,54.94,2876.42,No
C02922,Male,21.0,0,No,No,15,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,56.2,915.51,No
C03322,Male,41.0,0,No,No,0,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card,54.94,19.38,No
C01205,Male,43.0,0,Yes,No,25,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,50.0,1253.85,Yes
C05769,Female,63.0,0,No,Yes,36,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,66.23,2621.57,No
C00401,Female,46.0,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer,58.35,2153.17,No
C03329,Female,62.0,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card,74.54,1533.61,No
